skincarer_ingred_id,skincarisma_ingred_id,ewg_ingred_id,ingred_name,common_name,remark,ewg,cir,data_availability,comedogenic_rating,sensitive_skin_bad,sensitive_skin_good,dry_skin_bad,dry_skin_good,oily_skin_bad,oily_skin_good,harmful_sub_alcohol,harmful_sub_allergens,harmful_sub_paraben,harmful_sub_sulfate,harmful_sub_silicone,harmful_sub_fungal_acen_trigger,effect_uv_protection,effect_promotes_wound_healing,effect_acne_fighting,effect_brightening,effect_anti_aging,concerns_cancer,concerns_dev_rep,concerns_allergies,concerns_use_res,concerns_endo,concerns_neuro,concerns_organ,concerns_biochem,concerns_bioacc,concerns_eco,concerns_irr,concerns_occup,concerns_abs,concerns_contam,concerns_multi,join_helper
65,65,NA,Acetyl Decapeptide-3,Acetyl Decapeptide-3,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetyldecapeptide3
700093,66,700093,Acetyl-Dipeptide-1 Cetyl Ester,Acetyl Dipeptide-1 Cetyl Ester,Hair Conditioning<br/>Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetyldipeptide1cetylester
67,67,NA,Acetyl Dipeptide-3 Aminohexanoate,Acetyl Dipeptide-3 Aminohexanoate,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetyldipeptide3aminohexanoate
700084,68,700084,Acetyl Glucosamine,Acetyl Glucosamine,Skin Conditioning,1,NA,Fair,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetylglucosamine
69,69,NA,Acetyl Glutamic Acid,Acetyl Glutamic Acid,Skin Conditioning,1,B,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetylglutamicacid
700085,70,700085,Acetyl Glutamine,Acetyl Glutamine,Skin Conditioning,1,B,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,null,null,null,null,null,null,null,null,null,acetylglutamine
862617,71,862617,Acetyl Heptapeptide-4,Acetyl Heptapeptide-4,Humectant<br/>Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetylheptapeptide4
72,72,NA,Acetyl Heptapeptide-9,Acetyl Heptapeptide-9,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetylheptapeptide9
73,73,NA,Acetyl Hexamethyl Tetralin,Acetyl Hexamethyl Tetralin,Masking,3,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetylhexamethyltetralin
716288,74,716288,Acetyl Hexapeptide-1,Acetyl Hexapeptide-1,Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetylhexapeptide1
716288,74,716288,Acetyl Hexapeptide-1,Acetyl Hexapeptide-1 (2),Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetylhexapeptide12
75,75,NA,Acetyl Hexapeptide-22,Acetyl Hexapeptide-22,Antioxidant<br/>Reducing<br/>Skin Protecting,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetylhexapeptide22
700086,76,700086,Acetyl Hexapeptide-3,Acetyl Hexapeptide-3,Humectant,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetylhexapeptide3
862040,77,862040,Acetyl Hexapeptide-30,Acetyl Hexapeptide-30,Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetylhexapeptide30
78,78,NA,Acetyl Hexapeptide-37,Acetyl Hexapeptide-37,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetylhexapeptide37
79,79,NA,Acetyl Hexapeptide-38,Acetyl Hexapeptide-38,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetylhexapeptide38
80,80,NA,Acetyl Hexapeptide-49,Acetyl Hexapeptide-49,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetylhexapeptide49
81,81,NA,Acetyl Hexapeptide-51 Amide,Acetyl Hexapeptide-51 Amide,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetylhexapeptide51amide
726608,82,726608,Acetyl Hexapeptide-8,Acetyl Hexapeptide-8,Humectant<br/>Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetylhexapeptide8
716291,83,716291,Acetyl Hydroxyproline,Acetyl Hydroxyproline,Hair Conditioning<br/>Humectant<br/>Skin Conditioning<br/>Skinprotectant<br/>Emollient<br/>Skin Protecting,1,NA,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetylhydroxyproline
716293,84,716293,Acetyl Methionine,Acetyl Methionine,Skin Conditioning,1,B,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,null,null,null,null,null,null,null,null,null,acetylmethionine
860868,85,860868,Acetyl Octapeptide-3,Acetyl Octapeptide-3,Humectant<br/>Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetyloctapeptide3
86,86,NA,Acetyl Pentapeptide-1,Acetyl Pentapeptide-1,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetylpentapeptide1
87,87,NA,Acetyl Sh-Pentapeptide-35,Acetyl Sh-Pentapeptide-35,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetylshpentapeptide35
88,88,NA,Acetyl Tetrapeptide-11,Acetyl Tetrapeptide-11,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetyltetrapeptide11
89,89,NA,Acetyl Tetrapeptide-15,Acetyl Tetrapeptide-15,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetyltetrapeptide15
90,90,NA,Acetyl Tetrapeptide-17,Acetyl Tetrapeptide-17,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetyltetrapeptide17
716296,91,716296,Acetyl Tetrapeptide-2,Acetyl Tetrapeptide-2,Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetyltetrapeptide2
92,92,NA,Acetyl Tetrapeptide-22,Acetyl Tetrapeptide-22,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetyltetrapeptide22
728882,93,728882,Acetyl Tetrapeptide-3,Acetyl Tetrapeptide-3,Skin Protecting,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetyltetrapeptide3
94,94,NA,Acetyl Tetrapeptide-40,Acetyl Tetrapeptide-40,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetyltetrapeptide40
726821,95,726821,Acetyl Tetrapeptide-5,Acetyl Tetrapeptide-5,Humectant,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetyltetrapeptide5
861606,96,861606,Acetyl Tetrapeptide-9,Acetyl Tetrapeptide-9,Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetyltetrapeptide9
700088,97,700088,Acetyl Tributyl Citrate,Acetyl Tributyl Citrate,Fragrance<br/>Plasticizer<br/>Film Forming<br/>Masking<br/>Perfuming,1,A,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,low,acetyltributylcitrate
700089,98,700089,Acetyl Triethyl Citrate,Acetyl Triethyl Citrate,Fragrance<br/>Plasticizer<br/>Film Forming<br/>Masking<br/>Perfuming,2,A,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,moderate,null,null,null,null,null,null,null,null,null,null,null,null,acetyltriethylcitrate
99,99,NA,Acetyl Trifluoromethylphenyl Valylglycine,Acetyl Trifluoromethylphenyl Valylglycine,Skin Conditioning,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetyltrifluoromethylphenylvalylglycine
100,100,NA,Acetyl Tripeptide-1,Acetyl Tripeptide-1,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetyltripeptide1
101,101,NA,Acetyl Tripeptide-30 Citrulline,Acetyl Tripeptide-30 Citrulline,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetyltripeptide30citrulline
700091,102,700091,Acetyl Tyrosine,Acetyl Tyrosine,Skin Conditioning<br/>Tanning,1,B,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,low,null,null,null,null,null,null,null,null,null,null,null,acetyltyrosine
700095,104,700095,Acetylated Glycol Stearate,Acetylated Glycol Stearate,Emulsion Stabilising<br/>Emollient<br/>Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetylatedglycolstearate
700096,105,700096,Acetylated Lanolin,Acetylated Lanolin,Hair Conditioning<br/>Skin Conditioning<br/>Emollient<br/>Skin-Conditioning Agent -Occlusive<br/>Antistatic Agent<br/>Emulsifying,1,A,Limited,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetylatedlanolin
700097,106,700097,Acetylated Lanolin Alcohol,Acetylated Lanolin Alcohol,Hair Conditioning<br/>Skin Conditioning<br/>Emollient<br/>Skin-Conditioning Agent -Occlusive<br/>Antistatic Agent<br/>Emulsifying,2,A,Limited,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,moderate,null,null,null,null,null,null,null,null,null,null,null,null,acetylatedlanolinalcohol
716314,107,716314,Acetylated Sucrose Distearate,Acetylated Sucrose Distearate,Emollient<br/>Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acetylatedsucrosedistearate
108,108,NA,Acetylglutaminoyl Farnesylcysteine,Acetylglutaminoyl Farnesylcysteine,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetylglutaminoylfarnesylcysteine
109,109,NA,Acetylphytosphingosine,Acetylphytosphingosine,Hair Conditioning<br/>Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acetylphytosphingosine
724985,110,724985,Acetylsalicylic Acid,Acetylsalicylic Acid,NA,6,NA,Robust,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,moderate,null,high,null,null,null,null,moderate,null,null,null,null,null,null,acetylsalicylicacid
111,111,NA,Achillea Asiatica Extract,Achillea Asiatica Extract,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,achilleaasiaticaextract
112,112,NA,Achillea Millefolium,Achillea Millefolium,NA,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,achilleamillefolium
113,113,NA,Achillea Millefolium Extract,Achillea Millefolium Extract,Antidandruff Agent<br/>Cleansing<br/>Masking<br/>Refreshing<br/>Skin Conditioning<br/>Soothing<br/>Tonic,3,B,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,achilleamillefoliumextract
114,114,NA,Achillea Millefolium Flower Extract,Achillea Millefolium Flower Extract,Antioxidant<br/>Humectant,NA,B,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,achilleamillefoliumflowerextract
115,115,NA,Achillea Millefolium Flower Water,Achillea Millefolium Flower Water,Masking,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,achilleamillefoliumflowerwater
116,116,NA,Achillea Millefolium Oil,Achillea Millefolium Oil,Antidandruff Agent<br/>Cleansing<br/>Masking<br/>Perfuming<br/>Refreshing<br/>Soothing<br/>Tonic,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,achilleamillefoliumoil
117,117,NA,Achyranthes Bidentata Root Extract,Achyranthes Bidentata Root Extract,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,achyranthesbidentatarootextract
118,118,NA,Achyranthes Japonica Extract,Achyranthes Japonica Extract,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,achyranthesjaponicaextract
119,119,NA,Acid Blue 9 Aluminum Lake,Acid Blue 9 Aluminum Lake,Hair Dyeing,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acidblue9aluminumlake
120,120,NA,Acid Orange 7,Acid Orange 7,Cosmetic Colorant,5,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acidorange7
122,122,NA,Acidophilus/Grape Ferment,Acidophilus/Grape Ferment,Skin Conditioning,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acidophilusgrapeferment
123,123,NA,Acinetobacter Ferment,Acinetobacter Ferment,Skin Conditioning,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acinetobacterferment
124,124,NA,Acmella Oleracea Extract,Acmella Oleracea Extract,Skin Protecting,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acmellaoleraceaextract
728884,126,728884,Acorus Gramineus Root/Stem Extract,Acorus Gramineus Root/Stem Extract,Hair Conditioning<br/>Hair Waving Or Straightening<br/>Skin Conditioning,1,NA,None,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,acorusgramineusrootstemextract
127,127,NA,Acrylamide/Ammonium Acrylate Copolymer,Acrylamide/Ammonium Acrylate Copolymer,Binding<br/>Film Forming<br/>Hair Fixing,2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acrylamideammoniumacrylatecopolymer
700118,128,700118,Acrylamide/ Sodium Acrylate Copolymer,Acrylamide/Sodium Acrylate Copolymer,Antistatic Agent<br/>Film Forming,3,NA,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,moderate,null,null,moderate,null,moderate,low,null,null,null,null,low,acrylamidesodiumacrylatecopolymer
700119,129,700119,Acrylamide/ Sodium Acryloyldimethyltaurate Copolymer,Acrylamide/Sodium Acryloyldimethyltaurate Copolymer,Emulsion Stabilising<br/>Viscosity Controlling,1,NA,Fair,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,null,null,low,null,null,null,null,null,null,null,null,acrylamidesodiumacryloyldimethyltauratecopolymer
130,130,NA,Acrylamide/Sodium Acryloyldimethyltaurate/Acrylic Acid Copolymer,Acrylamide/Sodium Acryloyldimethyltaurate/Acrylic Acid Copolymer,Film Forming<br/>Hair Fixing,2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acrylamidesodiumacryloyldimethyltaurateacrylicacidcopolymer
131,131,NA,Acrylamides Copolymer,Acrylamides Copolymer,Antistatic Agent<br/>Film Forming<br/>Viscosity Controlling,2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acrylamidescopolymer
700121,132,700121,Acrylamidopropyltrimonium Chloride/ Acrylamide Copolymer,Acrylamidopropyltrimonium Chloride/Acrylamide Copolymer,Antistatic Agent<br/>Film Forming<br/>Hair Fixing,2,B,Limited,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,moderate,null,null,null,null,null,null,null,null,null,null,null,acrylamidopropyltrimoniumchlorideacrylamidecopolymer
